product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info,availability
456230806,https://www.dresslily.com/seashell-fruit-print-long-sleeves-product8179068.html,Casual Seashell Fruit Print Hoodie,48%,"27,26€","51,97€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Fruit "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,1
456153520,https://www.dresslily.com/pleated-trim-front-pocket-raglan-product8177977.html,Pleated Trim Front Pocket Raglan Sleeve Hoodie,52%,"23,50€","49,31€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4800kg "", ""Package Contents"": "" 1 x Hoodie  """,1
458041805,https://www.dresslily.com/colorblock-splicing-drawstring-hoodie-product8179102.html,Colorblock Splicing Drawstring Hoodie,35%,"27,26€","41,87€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Work "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Long "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Geometric "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.3900kg "", ""Package Contents"": "" 1 x Hoodie """,2
459402401,https://www.dresslily.com/christmas-kitty-graphic-kangaroo-pocket-product8196829.html,Christmas Kitty Graphic Kangaroo Pocket Hoodie,42%,"23,50€","40,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily "", ""Style"": "" Cute "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5100kg "", ""Package Contents"": "" 1 x Hoodie  """,1
459435206,https://www.dresslily.com/color-blocking-contrast-trim-raglan-product8198579.html,Color Blocking Contrast Trim Raglan Sleeve Zip Up Hoodie,36%,"23,50€","36,94€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out,Night Out,Sports "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Colorblock "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4100kg "", ""Package Contents"": "" 1 x Hoodie """,1
459443407,https://www.dresslily.com/stripes-spliced-raglan-sleeve-half-product8198595.html,Stripes Spliced Raglan Sleeve Half Zipper Hoodie,34%,"31,02€","46,95€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out,Night Out "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Stripe "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie  """,1
459436425,https://www.dresslily.com/solid-curved-hem-drawstring-hoodie-product8199852.html,Solid Curved Hem Drawstring Hoodie,56%,"15,98€","36,41€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out,Night Out "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Fabric Stretch"": "" No Stretch "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.3400kg "", ""Package Contents"": "" 1 x Hoodie """,1
459436119,https://www.dresslily.com/pleated-raglan-sleeve-solid-slit-product8198821.html,Pleated Raglan Sleeve Solid Slit Zip Up Hoodie,39%,"27,26€","44,35€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out,Night Out "", ""Style"": "" Fashion "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4500kg "", ""Package Contents"": "" 1 x Hoodie  """,2
458920502,https://www.dresslily.com/christmas-snowflake-print-long-sleeved-product8197406.html,Snowflake Print Christmas Hoodie,47%,"27,26€","51,12€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,1
459980203,https://www.dresslily.com/vertical-striped-zip-up-fleece-product8198878.html,Vertical Striped Zip Up Fleece Hoodie,49%,"18,80€","36,80€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Stripe "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4200kg "", ""Package Contents"": "" 1 x Hoodie  """,1
459984004,https://www.dresslily.com/zipper-decorated-color-spliced-casual-product8198457.html,Zipper Decorated Color Spliced Casual Hoodie,47%,"21,62€","41,17€",3,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Colorblock "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4550kg "", ""Package Contents"": "" 1 x Hoodie """,2
455766008,https://www.dresslily.com/color-panel-fleece-pullover-hoodie-product8177917.html,Color Panel Fleece Pullover Hoodie,42%,"23,50€","40,63€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Color Block "", ""Season"": "" Winter "", ""Weight"": "" 0.4600kg "", ""Package Contents"": "" 1 x Hoodie """,1
251160304,https://www.dresslily.com/color-block-raglan-sleeve-hoodie-product2861950.html,Color Block Raglan Sleeve Hoodie,49%,"25,38€","49,62€",3,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Going Out,Sports "", ""Style"": "" Casual "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Weight"": "" 0.6400kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
271386404,https://www.dresslily.com/patchwork-zip-embellished-hoodie-product3177689.html,Patchwork Zip Embellished Hoodie,37%,"27,26€","43,42€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Sports,Travel "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Patchwork "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5660kg "", ""Package Contents"": "" 1 x Hoodie """,9
254072804,https://www.dresslily.com/three-tones-kangaroo-pocket-hoodie-product2995694.html,Three Tones Kangaroo Pocket Hoodie,43%,"25,38€","44,35€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Daily Use,Sports "", ""Style"": "" Casual "", ""Package Contents"": "" 1 x Hoodie "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton Blends,Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid """,5
275722604,https://www.dresslily.com/halloween-style-blood-lip-tongue-product3208263.html,Halloween Style Blood Lip Tongue Print Loose Hoodie,38%,"27,26€","43,75€",4,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Festival,Going Out,Halloween,Home,Night Out,Party,Sports "", ""Style"": "" Novelty "", ""Fit Type"": "" Loose "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print "", ""Season"": "" Fall "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
271003502,https://www.dresslily.com/zip-embellished-panel-long-sleeve-product3161048.html,Zip Embellished Panel Long Sleeve Hoodie,50%,"28,20€","56,76€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Daily Use,Home,Night Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.6000kg "", ""Package Contents"": "" 1 x T-shirt """,3
276106114,https://www.dresslily.com/contrast-color-shark-print-pullover-product3218627.html,Contrast Color Shark Print Pullover Hoodie,38%,"34,78€","55,88€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Dance,Going Out,Home,Party,Travel,Vacation "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Animal "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.4700kg "", ""Package Contents"": "" 1 x Hoodie """,2
278946902,https://www.dresslily.com/3d-pumpkin-print-pullover-hoodie-product3224497.html,3D Pumpkin Print Pullover Hoodie,34%,"27,26€","41,25€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Europen Style "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.4760kg "", ""Package Contents"": "" 1 x Hoodie """,7
278561315,https://www.dresslily.com/drawstring-pleuche-patchwork-big-pocket-product3233597.html,Drawstring Pleuche Patchwork Big Pocket Hoodie,46%,"23,50€","43,70€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Thick "", ""Patterns"": "" Patchwork "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.4100kg "", ""Package Contents"": "" 1 x Hoodie """,2
281928511,https://www.dresslily.com/drawstring-letter-print-pockets-hoodie-product3239428.html,Drawstring Letter Print Pockets Hoodie,52%,"17,86€","36,94€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton "", ""Thickness"": "" Regular "", ""Patterns"": "" Letter "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.6100kg "", ""Package Contents"": "" 1 x Hoodie """,1
271124202,https://www.dresslily.com/various-figures-print-drawstring-pullover-product3236226.html,Various Figures Print Drawstring Pullover Hoodie,44%,"28,20€","50,32€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily,Going Out "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Figure "", ""Season"": "" Fall,Spring "", ""Weight"": "" 0.5150kg "", ""Package Contents"": "" 1 x Hoodie """,12
281983404,https://www.dresslily.com/halloween-pumpkins-print-drawstring-hoodie-product3286549.html,Halloween Pumpkins Print Drawstring Hoodie,42%,"27,26€","47,30€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Halloween "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Pumpkin "", ""Season"": "" Fall "", ""Weight"": "" 0.5600kg "", ""Package Contents"": "" 1 x Hoodie """,9
273200203,https://www.dresslily.com/tree-and-flower-print-long-product3251316.html,Tree and Flower Print Long Sleeve Hoodie,38%,"27,26€","44,04€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Floral,Plant "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.4920kg "", ""Package Contents"": "" 1 x Hoodie """,10
281987906,https://www.dresslily.com/halloween-colorful-skull-printed-pullover-product3286563.html,Halloween Colorful Skull Printed Pullover Hoodie,44%,"27,26€","48,88€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Halloween "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Skull "", ""Season"": "" Fall "", ""Weight"": "" 0.6610kg "", ""Package Contents"": "" 1 x Hoodie """,8
270999302,https://www.dresslily.com/metal-round-embellished-pullover-hoodie-product3231316.html,Metal Round Embellished Pullover Hoodie,45%,"31,02€","56,65€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Season"": "" Fall,Spring,Winter "", ""Weight"": "" 0.6220kg "", ""Package Contents"": "" 1 x Hoodie """,5
275936702,https://www.dresslily.com/drawstring-contrast-color-bat-sleeve-product3383597.html,Drawstring Contrast Color Bat Sleeve Hoodie,43%,"31,02€","54,08€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Loose "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Color Block "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.6380kg "", ""Package Contents"": "" 1 x Hoodie """,12
154159709,https://www.dresslily.com/hooded-long-sleeve-hoodie-product969334.html,Hooded Drawstring Half Button Up Pullover Hoodie,45%,"25,38€","46,38€",1,"""Material"": "" Cotton,Polyester "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Style"": "" Fashion "", ""Weight"": "" 0.4310kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
232911201,https://www.dresslily.com/drawstring-lion-patterned-3d-animal-hoodie-product2284583.html,Drawstring Lion Patterned 3D Animal Hoodie,47%,"25,38€","47,45€",4,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Daily Use,Going Out "", ""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D,Animal,Print "", ""Weight"": "" 0.5300kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
198105506,https://www.dresslily.com/hooded-long-sleeve-hoodie-product1697531.html,Hooded Colorful Geometric Print Zip-Up Hoodie,37%,"36,66€","58,60€",,"""Material"": "" Cotton,Polyester "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Style"": "" Fashion "", ""Weight"": "" 0.550kg "", ""Package Contents"": "" 1 x Hoodie """,9
182604231,https://www.dresslily.com/hooded-long-sleeves-hoodie-product1612561.html,Inclined Zipper Color Block Hooded Long Sleeves Men's Hoodie,54%,"17,86€","39,19€",2,"""Material"": "" Cotton Blends "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Style"": "" Fashion "", ""Weight"": "" 0.434kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
199030004,https://www.dresslily.com/print-raglan-sleeve-drawstring-hoodie-product1726227.html,Drawstring Tribal Print Raglan Sleeve Hoodie,42%,"27,26€","46,60€",1,"""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton Blends "", ""Weight"": "" 0.600kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
227072508,https://www.dresslily.com/side-slit-fleece-drop-shoulder-pullover-hoodie-product2216677.html,Side Slit Fleece Drop Shoulder Pullover Hoodie,47%,"31,02€","58,73€",3,"""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Patterns"": "" Solid "", ""Weight"": "" 0.6700kg "", ""Package Contents"": "" 1 x Hoodie """,18
199040604,https://www.dresslily.com/kangaroo-pocket-printed-raglan-sleeve-hoodie-product1726231.html,Printed Kangaroo Pocket Raglan Sleeve Drawstring Hoodie,47%,"27,26€","51,47€",2,"""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton Blends "", ""Weight"": "" 0.600kg "", ""Package Contents"": "" 1 x Hoodie """,19
235597102,https://www.dresslily.com/panel-design-fleece-zip-up-hoodie-product2390119.html,Panel Design Fleece Zip Up Hoodie,46%,"31,02€","57,52€",,"""Clothes Type"": "" Hoodie Jacket "", ""Occasion"": "" Casual\u00a0,Daily Use,Going Out "", ""Style"": "" Fashion "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Cotton,Polyester "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Solid "", ""Weight"": "" 0.7300kg "", ""Package Contents"": "" 1 x Hoodie """,3
236524615,https://www.dresslily.com/santa-claus-body-3d-print-pullover-sweatshirt-product2446399.html,Santa Claus Body 3D Print Pullover Sweatshirt,42%,"21,62€","37,22€",,"""Material"": "" Cotton,Polyester,Spandex "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Style"": "" Fashion "", ""Weight"": "" 0.4100kg "", ""Package Contents"": "" 1 x Sweatshirt """,8
251368504,https://www.dresslily.com/kangaroo-pocket-steak-hoodie-product2803719.html,Kangaroo Pocket Steak Hoodie,39%,"27,26€","44,35€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Club,Going Out "", ""Style"": "" Streetwear "", ""Shirt Length"": "" Long "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
244734004,https://www.dresslily.com/raglan-sleeve-drawstring-hoodie-product2764755.html,Raglan Sleeve Drawstring Hoodie,47%,"27,26€","51,31€",3,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Going Out "", ""Style"": "" Casual "", ""Shirt Length"": "" Long "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Solid "", ""Weight"": "" 0.5700kg "", ""Package Contents"": "" 1 x Hoodie """,11
246542504,https://www.dresslily.com/raglan-sleeve-two-tone-hoodie-product2816182.html,Raglan Sleeve Two Tone Hoodie,47%,"23,50€","44,26€",4,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Daily Use,Going Out "", ""Style"": "" Casual "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Stripe "", ""Weight"": "" 0.5000kg "", ""Package Contents"": "" 1 x Hoodie """,16
237637305,https://www.dresslily.com/kangaroo-pocket-rose-printed-pullover-product2457015.html,Kangaroo Pocket Rose Printed Pullover Hoodie,43%,"23,50€","40,94€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Going Out "", ""Style"": "" Casual "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Spandex "", ""Thickness"": "" Regular "", ""Patterns"": "" Floral "", ""Weight"": "" 0.4900kg "", ""Package Contents"": "" 1 x Hoodie """,1
244945603,https://www.dresslily.com/raw-meat-print-kangaroo-pocket-product2696745.html,Raw Meat Print Kangaroo Pocket Hoodie,55%,"21,62€","48,07€",1,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Club,Daily Use,Going Out,Sports "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Weight"": "" 0.4500kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
246401103,https://www.dresslily.com/kangaroo-pocket-color-block-drawstring-product2680289.html,Kangaroo Pocket Color Block Drawstring Hoodie,47%,"28,20€","53,39€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Casual\u00a0,Daily Use,Going Out,Sports "", ""Style"": "" Casual "", ""Shirt Length"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Color Block "", ""Weight"": "" 0.7400kg "", ""Package Contents"": "" 1 x Hoodie """,13
278083301,https://www.dresslily.com/drawstring-tropical-leaves-print-hoodie-product3434996.html,Drawstring Tropical Leaves Print Hoodie,44%,"27,26€","49,00€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Leaves "", ""Season"": "" Fall "", ""Weight"": "" 0.4410kg "", ""Package Contents"": "" 1 x Hoodie """,8
282791103,https://www.dresslily.com/funny-christmas-elements-blazer-print-product4577473.html,Funny Christmas Elements Blazer Print Hoodie,45%,"27,26€","49,73€",2,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out,Office "", ""Style"": "" Novelty "", ""Fit Type"": "" Loose "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" Print "", ""Season"": "" Fall "", ""Weight"": "" 0.5580kg "", ""Package Contents"": "" 1 x Hoodie """,In Stock
291432902,https://www.dresslily.com/check-print-kangaroo-pocket-hoodie-product4201052.html,Checked Print Kangaroo Pocket Hoodie,44%,"25,38€","45,59€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Daily Use "", ""Style"": "" Casual "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester "", ""Thickness"": "" Regular "", ""Patterns"": "" Others "", ""Season"": "" Fall,Winter "", ""Weight"": "" 0.4690kg "", ""Package Contents"": "" 1 x Hoodie """,1
282791801,https://www.dresslily.com/full-face-santa-mask-zip-product4490995.html,Full Face Santa Mask Zip Funny Hoodie,49%,"27,26€","53,55€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Daily Use,Festival,Going Out,Night Out,Office,Party "", ""Style"": "" Trendy "", ""Fit Type"": "" Loose "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Closure Type"": "" Zipper "", ""Patterns"": "" Portrait,Print "", ""Season"": "" Fall "", ""Weight"": "" 0.6000kg "", ""Package Contents"": "" 1 x Hoodie """,13
286515404,https://www.dresslily.com/christmas-tree-blazer-print-drawstring-product4664198.html,Christmas Tree Blazer Print Drawstring Hoodie,38%,"27,26€","44,08€",,"""Clothes Type"": "" Hoodie "", ""Occasion"": "" Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out "", ""Style"": "" Novelty "", ""Fit Type"": "" Regular "", ""Sleeve Length"": "" Full "", ""Material"": "" Polyester,Polyurethane "", ""Thickness"": "" Regular "", ""Patterns"": "" 3D Print,Christmas Tree "", ""Season"": "" Fall "", ""Weight"": "" 0.4110kg "", ""Package Contents"": "" 1 x Hoodie """,15
